node_id,avg_gpu_usage_pct,avg_cpu_usage_pct,total_hours_observed,num_instances,failure_rate,is_underutilized,estimated_idle_hours,estimated_savings_usd
1405,9.44315179835983,211.60260771648598,151.46361111111116,134,0.1791044776119403,True,137.16067239461154,342.9
1168,17.662442569837804,204.28595985389592,165.29416666666665,271,0.11808118081180811,False,136.0991794078747,340.25
404,13.94633656552769,174.53631098421843,158.1327777777778,196,0.1836734693877551,True,136.07904836847092,340.2
1647,17.300568323229324,231.74156572887279,163.6125,201,0.12935323383084577,False,135.30660765215643,338.27
313,15.668538550705808,178.25603603598964,159.40805555555556,215,0.14883720930232558,False,134.43114291790283,336.08
433,11.220861431693326,263.35526001734206,151.10472222222222,149,0.38926174496644295,True,134.14947072492154,335.37
1142,20.4034067606377,171.9724432272514,168.38111111111112,221,0.11764705882352941,False,134.0256281030298,335.06
1013,15.435139135977183,249.35707593547357,158.07527777777776,228,0.20175438596491227,False,133.67613871319534,334.19
165,9.588502914773029,359.527902861004,147.15833333333333,95,0.35789473684210527,True,133.04805225233525,332.62
986,18.011527671041637,230.34126645289055,161.29333333333332,268,0.13059701492537312,False,132.24193996845457,330.6
837,14.76560180576239,208.05684391777552,154.6597222222222,218,0.0963302752293578,True,131.82328348499067,329.56
1071,13.100399719375995,266.31824093540126,151.11,256,0.2265625,True,131.31398598405093,328.28
403,17.593157653851115,226.02572341979092,158.49555555555554,169,0.13609467455621302,False,130.61118259231947,326.53
1277,14.66677835935643,385.1931982088623,153.0033333333333,125,0.296,True,130.56267355090597,326.41
1066,19.350403477193318,320.6016073051307,161.51055555555556,166,0.1566265060240964,False,130.2576113972991,325.64
931,15.923914829081426,570.4443243570227,154.8047222222222,131,0.25190839694656486,False,130.15375010415946,325.38
1662,21.592033057263052,205.13290971560755,165.93916666666667,121,0.09917355371900827,False,130.10952694505318,325.27
551,18.380815995905095,410.6879954743425,159.3272222222222,138,0.26811594202898553,False,130.0415786741687,325.1
93,12.558960184591943,342.3419688593695,148.7122222222222,175,0.32,True,130.03551344371144,325.09
1115,8.548770143116947,195.50452340194158,141.43,98,0.3163265306122449,True,129.3394743865897,323.35
113,18.46655862041283,187.16015495810885,158.19666666666666,214,0.1588785046728972,False,128.98318648112758,322.46
1077,17.551690733045547,417.60232825005596,156.10916666666668,136,0.33088235294117646,False,128.7093685273987,321.77
1624,17.243424077220016,248.86711982392762,155.495,214,0.14485981308411214,False,128.68233773112675,321.71
557,10.332506402939957,208.8780836879213,142.89416666666665,123,0.2682926829268293,True,128.12961774640561,320.32
324,8.750663863923823,202.6994481144287,139.70166666666668,120,0.38333333333333336,True,127.47684340436737,318.69
1658,17.729838288027622,244.8370146397641,153.71694444444444,219,0.1278538812785388,False,126.46317877314718,316.16
1167,17.64116207935815,243.74147198285587,153.5172222222222,211,0.07582938388625593,False,126.43500023027154,316.09
110,10.323303404105975,411.0660881752995,140.83888888888887,82,0.3048780487804878,True,126.29966307791717,315.75
1552,8.810280397805775,338.6369476419053,138.2097222222222,103,0.3300970873786408,True,126.03305815741595,315.08
1301,16.681011074803838,257.1671362730213,150.3461111111111,213,0.16901408450704225,False,125.26685966612976,313.17
233,15.739924592380257,212.70215957447084,148.09694444444443,169,0.10059171597633136,False,124.78659706526959,311.97
327,20.308680843207696,211.99630391348694,154.915,226,0.12389380530973451,False,123.45380707174479,308.63
435,18.318767585182723,338.8121335337078,151.0391666666667,135,0.3037037037037037,False,123.37065276240324,308.43
536,17.041738889360747,442.8544363514997,148.08416666666668,107,0.2897196261682243,False,122.84804964684756,307.12
1699,12.546973642793873,457.4708886113746,140.3491666666667,125,0.352,True,122.73959371711918,306.85
1390,16.280141294475776,222.84506861392347,146.56027777777777,220,0.11818181818181818,False,122.70005747397937,306.75
954,15.599354449315745,217.68387336180965,145.22833333333335,214,0.2102803738317757,False,122.57365085583291,306.43
423,23.902506853582718,406.7200684204658,160.95,91,0.1978021978021978,False,122.47891521915861,306.2
824,16.867871708382182,228.07175181795242,147.32333333333332,149,0.1342281879194631,False,122.47302247015442,306.18
70,13.582114590097817,161.54857646690905,141.46861111111113,159,0.18867924528301888,True,122.25418224098017,305.64
1382,16.46700502512541,166.00684029768198,146.1352777777778,204,0.10784313725490197,False,122.07117424263014,305.18
1038,15.202818539309067,216.35149031103563,143.77472222222224,175,0.10857142857142857,False,121.91691209738212,304.79
169,19.80657087812994,158.9970640481285,151.9186111111111,153,0.1503267973856209,False,121.82874372431829,304.57
